[Header]	
System	TOCV-TNM	
S/W Version	1.00	
User		
Date/Time	8/20/2025 12:20:44 PM	

[Data]	
Type	Anal.	Sample Name	Sample ID	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	TOC	081925_30	081925_30	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 9:59:10 PM	1	2	IC	82.47	82.12	16.23	16.16	TOC:12.45mg/L TC:28.61mg/L IC:16.16mg/L	TOC:12.45mg/L TC:28.61mg/L IC:16.16mg/L	0.5020	0.61	0.09883	0.61	34	0	50	
Unknown	TOC	081925_31	081925_31	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 10:05:35 PM	1	1	TC	457.8	451.8	92.86	91.65	TOC:38.86mg/L TC:91.65mg/L IC:52.78mg/L	TOC:38.86mg/L TC:91.65mg/L IC:52.78mg/L	8.485	1.88	1.721	1.88	35	0	50	
Unknown	TOC	081925_31	081925_31	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 10:08:52 PM	1	2	TC	445.8	451.8	90.43	91.65	TOC:38.86mg/L TC:91.65mg/L IC:52.78mg/L	TOC:38.86mg/L TC:91.65mg/L IC:52.78mg/L	8.485	1.88	1.721	1.88	35	0	50	
Unknown	TOC	081925_31	081925_31	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 10:11:43 PM	1	1	IC	266.8	268.1	52.52	52.78	TOC:38.86mg/L TC:91.65mg/L IC:52.78mg/L	TOC:38.86mg/L TC:91.65mg/L IC:52.78mg/L	1.909	0.71	0.3758	0.71	35	0	50	
Unknown	TOC	081925_31	081925_31	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 10:14:13 PM	1	2	IC	269.5	268.1	53.05	52.78	TOC:38.86mg/L TC:91.65mg/L IC:52.78mg/L	TOC:38.86mg/L TC:91.65mg/L IC:52.78mg/L	1.909	0.71	0.3758	0.71	35	0	50	
Unknown	TOC	081925_32	081925_32	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 10:20:29 PM	1	1	TC	638.5	633.7	129.5	128.5	TOC:48.09mg/L TC:128.5mg/L IC:80.46mg/L	TOC:48.09mg/L TC:128.5mg/L IC:80.46mg/L	6.788	1.07	1.377	1.07	36	0	50	
Unknown	TOC	081925_32	081925_32	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 10:23:48 PM	1	2	TC	628.9	633.7	127.6	128.5	TOC:48.09mg/L TC:128.5mg/L IC:80.46mg/L	TOC:48.09mg/L TC:128.5mg/L IC:80.46mg/L	6.788	1.07	1.377	1.07	36	0	50	
Unknown	TOC	081925_32	081925_32	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 10:26:39 PM	1	1	IC	410.1	408.8	80.73	80.46	TOC:48.09mg/L TC:128.5mg/L IC:80.46mg/L	TOC:48.09mg/L TC:128.5mg/L IC:80.46mg/L	1.909	0.47	0.3758	0.47	36	0	50	
Unknown	TOC	081925_32	081925_32	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 10:29:11 PM	1	2	IC	407.4	408.8	80.20	80.46	TOC:48.09mg/L TC:128.5mg/L IC:80.46mg/L	TOC:48.09mg/L TC:128.5mg/L IC:80.46mg/L	1.909	0.47	0.3758	0.47	36	0	50	
Unknown	TOC	081925_33	081925_33	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 10:35:03 PM	1	1	TC	106.8	105.4	21.66	21.37	TOC:2.441mg/L TC:21.37mg/L IC:18.93mg/L	TOC:2.441mg/L TC:21.37mg/L IC:18.93mg/L	2.051	1.95	0.4160	1.95	37	0	50	
Unknown	TOC	081925_33	081925_33	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 10:38:06 PM	1	2	TC	103.9	105.4	21.08	21.37	TOC:2.441mg/L TC:21.37mg/L IC:18.93mg/L	TOC:2.441mg/L TC:21.37mg/L IC:18.93mg/L	2.051	1.95	0.4160	1.95	37	0	50	
Unknown	TOC	081925_33	081925_33	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 10:40:45 PM	1	1	IC	96.07	96.17	18.91	18.93	TOC:2.441mg/L TC:21.37mg/L IC:18.93mg/L	TOC:2.441mg/L TC:21.37mg/L IC:18.93mg/L	0.1344	0.14	0.02645	0.14	37	0	50	
Unknown	TOC	081925_33	081925_33	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 10:43:08 PM	1	2	IC	96.26	96.17	18.95	18.93	TOC:2.441mg/L TC:21.37mg/L IC:18.93mg/L	TOC:2.441mg/L TC:21.37mg/L IC:18.93mg/L	0.1344	0.14	0.02645	0.14	37	0	50	
Unknown	TOC	081925_34	081925_34	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 10:49:01 PM	1	1	TC	131.0	141.3	26.57	28.65	TOC:13.45mg/L TC:28.65mg/L IC:15.21mg/L	TOC:13.45mg/L TC:28.65mg/L IC:15.21mg/L	0.07071	0.05	0.01434	0.05	38	1	50	
Unknown	TOC	081925_34	081925_34	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 10:52:23 PM	1	2	TC	141.3	141.3	28.66	28.65	TOC:13.45mg/L TC:28.65mg/L IC:15.21mg/L	TOC:13.45mg/L TC:28.65mg/L IC:15.21mg/L	0.07071	0.05	0.01434	0.05	38	0	50	
Unknown	TOC	081925_34	081925_34	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 10:55:29 PM	1	3	TC	141.2	141.3	28.64	28.65	TOC:13.45mg/L TC:28.65mg/L IC:15.21mg/L	TOC:13.45mg/L TC:28.65mg/L IC:15.21mg/L	0.07071	0.05	0.01434	0.05	38	0	50	
Unknown	TOC	081925_34	081925_34	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 10:58:06 PM	1	1	IC	77.23	77.25	15.20	15.21	TOC:13.45mg/L TC:28.65mg/L IC:15.21mg/L	TOC:13.45mg/L TC:28.65mg/L IC:15.21mg/L	0.02121	0.03	0.00418	0.03	38	0	50	
Unknown	TOC	081925_34	081925_34	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 11:00:26 PM	1	2	IC	77.26	77.25	15.21	15.21	TOC:13.45mg/L TC:28.65mg/L IC:15.21mg/L	TOC:13.45mg/L TC:28.65mg/L IC:15.21mg/L	0.02121	0.03	0.00418	0.03	38	0	50	
Unknown	TOC	081925_35	081925_35	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 11:06:49 PM	1	1	TC	529.7	515.9	107.4	104.7	TOC:48.25mg/L TC:104.7mg/L IC:56.40mg/L	TOC:48.25mg/L TC:104.7mg/L IC:56.40mg/L	3.111	0.60	0.6311	0.60	39	1	50	
Unknown	TOC	081925_35	081925_35	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 11:10:11 PM	1	2	TC	513.7	515.9	104.2	104.7	TOC:48.25mg/L TC:104.7mg/L IC:56.40mg/L	TOC:48.25mg/L TC:104.7mg/L IC:56.40mg/L	3.111	0.60	0.6311	0.60	39	0	50	
Unknown	TOC	081925_35	081925_35	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 11:13:27 PM	1	3	TC	518.1	515.9	105.1	104.7	TOC:48.25mg/L TC:104.7mg/L IC:56.40mg/L	TOC:48.25mg/L TC:104.7mg/L IC:56.40mg/L	3.111	0.60	0.6311	0.60	39	0	50	
Unknown	TOC	081925_35	081925_35	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 11:16:18 PM	1	1	IC	287.2	286.5	56.53	56.40	TOC:48.25mg/L TC:104.7mg/L IC:56.40mg/L	TOC:48.25mg/L TC:104.7mg/L IC:56.40mg/L	0.9899	0.35	0.1949	0.35	39	0	50	
Unknown	TOC	081925_35	081925_35	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 11:18:49 PM	1	2	IC	285.8	286.5	56.26	56.40	TOC:48.25mg/L TC:104.7mg/L IC:56.40mg/L	TOC:48.25mg/L TC:104.7mg/L IC:56.40mg/L	0.9899	0.35	0.1949	0.35	39	0	50	
Unknown	TOC	081925_36	081925_36	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 11:25:02 PM	1	1	TC	430.2	424.8	87.27	86.17	TOC:33.53mg/L TC:86.17mg/L IC:52.64mg/L	TOC:33.53mg/L TC:86.17mg/L IC:52.64mg/L	7.637	1.80	1.549	1.80	40	0	50	
Unknown	TOC	081925_36	081925_36	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 11:28:18 PM	1	2	TC	419.4	424.8	85.08	86.17	TOC:33.53mg/L TC:86.17mg/L IC:52.64mg/L	TOC:33.53mg/L TC:86.17mg/L IC:52.64mg/L	7.637	1.80	1.549	1.80	40	0	50	
Unknown	TOC	081925_36	081925_36	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 11:31:08 PM	1	1	IC	267.6	267.4	52.68	52.64	TOC:33.53mg/L TC:86.17mg/L IC:52.64mg/L	TOC:33.53mg/L TC:86.17mg/L IC:52.64mg/L	0.2828	0.11	0.05568	0.11	40	0	50	
Unknown	TOC	081925_36	081925_36	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 11:33:38 PM	1	2	IC	267.2	267.4	52.60	52.64	TOC:33.53mg/L TC:86.17mg/L IC:52.64mg/L	TOC:33.53mg/L TC:86.17mg/L IC:52.64mg/L	0.2828	0.11	0.05568	0.11	40	0	50	
Unknown	TOC	081925_37	081925_37	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 11:39:49 PM	1	1	TC	581.5	578.5	118.0	117.4	TOC:44.19mg/L TC:117.4mg/L IC:73.17mg/L	TOC:44.19mg/L TC:117.4mg/L IC:73.17mg/L	4.172	0.72	0.8463	0.72	41	0	50	
Unknown	TOC	081925_37	081925_37	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 11:43:10 PM	1	2	TC	563.1	578.5	114.2	117.4	TOC:44.19mg/L TC:117.4mg/L IC:73.17mg/L	TOC:44.19mg/L TC:117.4mg/L IC:73.17mg/L	4.172	0.72	0.8463	0.72	41	1	50	
Unknown	TOC	081925_37	081925_37	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 11:46:31 PM	1	3	TC	575.6	578.5	116.8	117.4	TOC:44.19mg/L TC:117.4mg/L IC:73.17mg/L	TOC:44.19mg/L TC:117.4mg/L IC:73.17mg/L	4.172	0.72	0.8463	0.72	41	0	50	
Unknown	TOC	081925_37	081925_37	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 11:49:24 PM	1	1	IC	370.3	371.7	72.89	73.17	TOC:44.19mg/L TC:117.4mg/L IC:73.17mg/L	TOC:44.19mg/L TC:117.4mg/L IC:73.17mg/L	1.980	0.53	0.3897	0.53	41	0	50	
Unknown	TOC	081925_37	081925_37	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 11:51:57 PM	1	2	IC	373.1	371.7	73.44	73.17	TOC:44.19mg/L TC:117.4mg/L IC:73.17mg/L	TOC:44.19mg/L TC:117.4mg/L IC:73.17mg/L	1.980	0.53	0.3897	0.53	41	0	50	
Unknown	TOC	081925_38	081925_38	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 11:57:56 PM	1	1	TC	242.8	241.6	49.25	49.00	TOC:17.75mg/L TC:49.00mg/L IC:31.25mg/L	TOC:17.75mg/L TC:49.00mg/L IC:31.25mg/L	1.768	0.73	0.3586	0.73	42	0	50	
Unknown	TOC	081925_38	081925_38	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 12:01:07 AM	1	2	TC	240.3	241.6	48.74	49.00	TOC:17.75mg/L TC:49.00mg/L IC:31.25mg/L	TOC:17.75mg/L TC:49.00mg/L IC:31.25mg/L	1.768	0.73	0.3586	0.73	42	0	50	
Unknown	TOC	081925_38	081925_38	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 12:03:54 AM	1	1	IC	159.0	158.8	31.30	31.25	TOC:17.75mg/L TC:49.00mg/L IC:31.25mg/L	TOC:17.75mg/L TC:49.00mg/L IC:31.25mg/L	0.3536	0.22	0.06960	0.22	42	0	50	
Unknown	TOC	081925_38	081925_38	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 12:06:23 AM	1	2	IC	158.5	158.8	31.20	31.25	TOC:17.75mg/L TC:49.00mg/L IC:31.25mg/L	TOC:17.75mg/L TC:49.00mg/L IC:31.25mg/L	0.3536	0.22	0.06960	0.22	42	0	50	
Unknown	TOC	081925_39	081925_39	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 12:12:42 AM	1	1	TC	535.4	533.9	108.6	108.3	TOC:54.65mg/L TC:108.3mg/L IC:53.64mg/L	TOC:54.65mg/L TC:108.3mg/L IC:53.64mg/L	2.192	0.41	0.4447	0.41	43	0	50	
Unknown	TOC	081925_39	081925_39	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 12:16:06 AM	1	2	TC	532.3	533.9	108.0	108.3	TOC:54.65mg/L TC:108.3mg/L IC:53.64mg/L	TOC:54.65mg/L TC:108.3mg/L IC:53.64mg/L	2.192	0.41	0.4447	0.41	43	0	50	
Unknown	TOC	081925_39	081925_39	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 12:18:55 AM	1	1	IC	272.2	272.5	53.58	53.64	TOC:54.65mg/L TC:108.3mg/L IC:53.64mg/L	TOC:54.65mg/L TC:108.3mg/L IC:53.64mg/L	0.4243	0.16	0.08351	0.16	43	0	50	
Unknown	TOC	081925_39	081925_39	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 12:21:27 AM	1	2	IC	272.8	272.5	53.70	53.64	TOC:54.65mg/L TC:108.3mg/L IC:53.64mg/L	TOC:54.65mg/L TC:108.3mg/L IC:53.64mg/L	0.4243	0.16	0.08351	0.16	43	0	50	
Unknown	TOC	081925_40	081925_40	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 12:27:24 AM	1	1	TC	278.2	275.6	56.43	55.91	TOC:17.53mg/L TC:55.91mg/L IC:38.38mg/L	TOC:17.53mg/L TC:55.91mg/L IC:38.38mg/L	3.677	1.33	0.7459	1.33	44	0	50	
Unknown	TOC	081925_40	081925_40	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 12:30:37 AM	1	2	TC	273.0	275.6	55.38	55.91	TOC:17.53mg/L TC:55.91mg/L IC:38.38mg/L	TOC:17.53mg/L TC:55.91mg/L IC:38.38mg/L	3.677	1.33	0.7459	1.33	44	0	50	
Unknown	TOC	081925_40	081925_40	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 12:33:24 AM	1	1	IC	196.0	194.9	38.58	38.38	TOC:17.53mg/L TC:55.91mg/L IC:38.38mg/L	TOC:17.53mg/L TC:55.91mg/L IC:38.38mg/L	1.485	0.76	0.2923	0.76	44	0	50	
Unknown	TOC	081925_40	081925_40	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 12:35:53 AM	1	2	IC	193.9	194.9	38.17	38.38	TOC:17.53mg/L TC:55.91mg/L IC:38.38mg/L	TOC:17.53mg/L TC:55.91mg/L IC:38.38mg/L	1.485	0.76	0.2923	0.76	44	0	50	
Unknown	TOC	081925_41	081925_41	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 12:42:04 AM	1	1	TC	360.0	355.1	73.03	72.04	TOC:27.53mg/L TC:72.04mg/L IC:44.52mg/L	TOC:27.53mg/L TC:72.04mg/L IC:44.52mg/L	6.859	1.93	1.391	1.93	45	0	50	
Unknown	TOC	081925_41	081925_41	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 12:45:12 AM	1	2	TC	350.3	355.1	71.06	72.04	TOC:27.53mg/L TC:72.04mg/L IC:44.52mg/L	TOC:27.53mg/L TC:72.04mg/L IC:44.52mg/L	6.859	1.93	1.391	1.93	45	0	50	
Unknown	TOC	081925_41	081925_41	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 12:47:59 AM	1	1	IC	225.6	226.2	44.41	44.52	TOC:27.53mg/L TC:72.04mg/L IC:44.52mg/L	TOC:27.53mg/L TC:72.04mg/L IC:44.52mg/L	0.7778	0.34	0.1531	0.34	45	0	50	
Unknown	TOC	081925_41	081925_41	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 12:50:28 AM	1	2	IC	226.7	226.2	44.63	44.52	TOC:27.53mg/L TC:72.04mg/L IC:44.52mg/L	TOC:27.53mg/L TC:72.04mg/L IC:44.52mg/L	0.7778	0.34	0.1531	0.34	45	0	50	
Unknown	TOC	081925_42	081925_42	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 12:56:27 AM	1	1	TC	281.9	282.5	57.18	57.31	TOC:21.46mg/L TC:57.31mg/L IC:35.85mg/L	TOC:21.46mg/L TC:57.31mg/L IC:35.85mg/L	0.8485	0.30	0.1721	0.30	46	0	50	
Unknown	TOC	081925_42	081925_42	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 12:59:39 AM	1	2	TC	283.1	282.5	57.43	57.31	TOC:21.46mg/L TC:57.31mg/L IC:35.85mg/L	TOC:21.46mg/L TC:57.31mg/L IC:35.85mg/L	0.8485	0.30	0.1721	0.30	46	0	50	
Unknown	TOC	081925_42	081925_42	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 1:02:29 AM	1	1	IC	183.5	182.1	36.12	35.85	TOC:21.46mg/L TC:57.31mg/L IC:35.85mg/L	TOC:21.46mg/L TC:57.31mg/L IC:35.85mg/L	1.980	1.09	0.3897	1.09	46	0	50	
Unknown	TOC	081925_42	081925_42	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 1:04:54 AM	1	2	IC	180.7	182.1	35.57	35.85	TOC:21.46mg/L TC:57.31mg/L IC:35.85mg/L	TOC:21.46mg/L TC:57.31mg/L IC:35.85mg/L	1.980	1.09	0.3897	1.09	46	0	50	
Unknown	TOC	081925_43	081925_43	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 1:10:56 AM	1	1	TC	243.8	242.4	49.45	49.16	TOC:19.79mg/L TC:49.16mg/L IC:29.37mg/L	TOC:19.79mg/L TC:49.16mg/L IC:29.37mg/L	2.051	0.85	0.4160	0.85	47	0	50	
Unknown	TOC	081925_43	081925_43	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 1:14:04 AM	1	2	TC	240.9	242.4	48.87	49.16	TOC:19.79mg/L TC:49.16mg/L IC:29.37mg/L	TOC:19.79mg/L TC:49.16mg/L IC:29.37mg/L	2.051	0.85	0.4160	0.85	47	0	50	
Unknown	TOC	081925_43	081925_43	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 1:16:45 AM	1	1	IC	149.2	149.2	29.37	29.37	TOC:19.79mg/L TC:49.16mg/L IC:29.37mg/L	TOC:19.79mg/L TC:49.16mg/L IC:29.37mg/L	0.000	0.00	0.000	0.00	47	0	50	
Unknown	TOC	081925_43	081925_43	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 1:19:10 AM	1	2	IC	149.2	149.2	29.37	29.37	TOC:19.79mg/L TC:49.16mg/L IC:29.37mg/L	TOC:19.79mg/L TC:49.16mg/L IC:29.37mg/L	0.000	0.00	0.000	0.00	47	0	50	
Unknown	TOC	081925_44	081925_44	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 1:25:14 AM	1	1	TC	337.2	337.4	68.40	68.45	TOC:21.89mg/L TC:68.45mg/L IC:46.56mg/L	TOC:21.89mg/L TC:68.45mg/L IC:46.56mg/L	0.3536	0.10	0.07172	0.10	48	0	50	
Unknown	TOC	081925_44	081925_44	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 1:28:25 AM	1	2	TC	337.7	337.4	68.50	68.45	TOC:21.89mg/L TC:68.45mg/L IC:46.56mg/L	TOC:21.89mg/L TC:68.45mg/L IC:46.56mg/L	0.3536	0.10	0.07172	0.10	48	0	50	
Unknown	TOC	081925_44	081925_44	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 1:31:15 AM	1	1	IC	234.8	236.6	46.22	46.56	TOC:21.89mg/L TC:68.45mg/L IC:46.56mg/L	TOC:21.89mg/L TC:68.45mg/L IC:46.56mg/L	2.475	1.05	0.4872	1.05	48	0	50	
Unknown	TOC	081925_44	081925_44	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 1:33:44 AM	1	2	IC	238.3	236.6	46.91	46.56	TOC:21.89mg/L TC:68.45mg/L IC:46.56mg/L	TOC:21.89mg/L TC:68.45mg/L IC:46.56mg/L	2.475	1.05	0.4872	1.05	48	0	50	
Unknown	TOC	081925_45	081925_45	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 1:39:51 AM	1	1	TC	409.5	436.5	83.07	88.54	TOC:35.79mg/L TC:88.54mg/L IC:52.75mg/L	TOC:35.79mg/L TC:88.54mg/L IC:52.75mg/L	3.111	0.71	0.6311	0.71	49	1	50	
Unknown	TOC	081925_45	081925_45	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 1:43:07 AM	1	2	TC	438.7	436.5	88.99	88.54	TOC:35.79mg/L TC:88.54mg/L IC:52.75mg/L	TOC:35.79mg/L TC:88.54mg/L IC:52.75mg/L	3.111	0.71	0.6311	0.71	49	0	50	
Unknown	TOC	081925_45	081925_45	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 1:46:27 AM	1	3	TC	434.3	436.5	88.10	88.54	TOC:35.79mg/L TC:88.54mg/L IC:52.75mg/L	TOC:35.79mg/L TC:88.54mg/L IC:52.75mg/L	3.111	0.71	0.6311	0.71	49	0	50	
Unknown	TOC	081925_45	081925_45	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 1:49:16 AM	1	1	IC	266.9	268.0	52.54	52.75	TOC:35.79mg/L TC:88.54mg/L IC:52.75mg/L	TOC:35.79mg/L TC:88.54mg/L IC:52.75mg/L	1.556	0.58	0.3062	0.58	49	0	50	
Unknown	TOC	081925_45	081925_45	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 1:51:47 AM	1	2	IC	269.1	268.0	52.97	52.75	TOC:35.79mg/L TC:88.54mg/L IC:52.75mg/L	TOC:35.79mg/L TC:88.54mg/L IC:52.75mg/L	1.556	0.58	0.3062	0.58	49	0	50	
Unknown	TOC	081925_46	081925_46	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 1:57:56 AM	1	1	TC	400.5	396.4	81.24	80.40	TOC:28.44mg/L TC:80.40mg/L IC:51.96mg/L	TOC:28.44mg/L TC:80.40mg/L IC:51.96mg/L	5.869	1.48	1.191	1.48	50	0	50	
Unknown	TOC	081925_46	081925_46	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 2:01:13 AM	1	2	TC	392.2	396.4	79.56	80.40	TOC:28.44mg/L TC:80.40mg/L IC:51.96mg/L	TOC:28.44mg/L TC:80.40mg/L IC:51.96mg/L	5.869	1.48	1.191	1.48	50	0	50	
Unknown	TOC	081925_46	081925_46	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 2:04:01 AM	1	1	IC	262.1	264.0	51.59	51.96	TOC:28.44mg/L TC:80.40mg/L IC:51.96mg/L	TOC:28.44mg/L TC:80.40mg/L IC:51.96mg/L	2.616	0.99	0.5150	0.99	50	0	50	
