[Header]	
System	TOCV-TNM	
S/W Version	1.00	
User		
Date/Time	9/4/2025 2:44:27 PM	

[Data]	
Type	Anal.	Sample Name	Sample ID	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	TOC	090325_70		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 9:17:27 AM	1	3	TC	713.5	710.0	141.0	140.3	TOC:67.23mg/L TC:140.3mg/L IC:73.12mg/L	TOC:67.23mg/L TC:140.3mg/L IC:73.12mg/L	5.020	0.71	0.9925	0.71	73	0	50	
Unknown	TOC	090325_70		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 9:20:21 AM	1	1	IC	376.5	379.8	72.48	73.12	TOC:67.23mg/L TC:140.3mg/L IC:73.12mg/L	TOC:67.23mg/L TC:140.3mg/L IC:73.12mg/L	4.667	1.23	0.8984	1.23	73	0	50	
Unknown	TOC	090325_70		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 9:23:37 AM	1	2	IC	383.1	379.8	73.75	73.12	TOC:67.23mg/L TC:140.3mg/L IC:73.12mg/L	TOC:67.23mg/L TC:140.3mg/L IC:73.12mg/L	4.667	1.23	0.8984	1.23	73	0	50	
Unknown	TOC	090325_71		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 9:29:38 AM	1	1	TC	92.56	89.31	18.30	17.66	TOC:0.6756mg/L TC:17.66mg/L IC:16.98mg/L	TOC:0.6756mg/L TC:17.66mg/L IC:16.98mg/L	0.05657	0.06	0.01118	0.06	74	1	50	
Unknown	TOC	090325_71		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 9:32:49 AM	1	2	TC	89.27	89.31	17.65	17.66	TOC:0.6756mg/L TC:17.66mg/L IC:16.98mg/L	TOC:0.6756mg/L TC:17.66mg/L IC:16.98mg/L	0.05657	0.06	0.01118	0.06	74	0	50	
Unknown	TOC	090325_71		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 9:36:02 AM	1	3	TC	89.35	89.31	17.66	17.66	TOC:0.6756mg/L TC:17.66mg/L IC:16.98mg/L	TOC:0.6756mg/L TC:17.66mg/L IC:16.98mg/L	0.05657	0.06	0.01118	0.06	74	0	50	
Unknown	TOC	090325_71		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 9:38:48 AM	1	1	IC	88.06	88.20	16.95	16.98	TOC:0.6756mg/L TC:17.66mg/L IC:16.98mg/L	TOC:0.6756mg/L TC:17.66mg/L IC:16.98mg/L	0.1980	0.22	0.03812	0.22	74	0	50	
Unknown	TOC	090325_71		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 9:41:17 AM	1	2	IC	88.34	88.20	17.01	16.98	TOC:0.6756mg/L TC:17.66mg/L IC:16.98mg/L	TOC:0.6756mg/L TC:17.66mg/L IC:16.98mg/L	0.1980	0.22	0.03812	0.22	74	0	50	
Unknown	TOC	090325_72		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 9:47:19 AM	1	1	TC	105.0	104.2	20.76	20.59	TOC:1.839mg/L TC:20.59mg/L IC:18.75mg/L	TOC:1.839mg/L TC:20.59mg/L IC:18.75mg/L	1.202	1.15	0.2376	1.15	75	0	50	
Unknown	TOC	090325_72		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 9:50:29 AM	1	2	TC	103.3	104.2	20.42	20.59	TOC:1.839mg/L TC:20.59mg/L IC:18.75mg/L	TOC:1.839mg/L TC:20.59mg/L IC:18.75mg/L	1.202	1.15	0.2376	1.15	75	0	50	
Unknown	TOC	090325_72		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 9:53:17 AM	1	1	IC	96.59	97.40	18.59	18.75	TOC:1.839mg/L TC:20.59mg/L IC:18.75mg/L	TOC:1.839mg/L TC:20.59mg/L IC:18.75mg/L	1.138	1.17	0.2192	1.17	75	0	50	
Unknown	TOC	090325_72		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 9:55:44 AM	1	2	IC	98.20	97.40	18.90	18.75	TOC:1.839mg/L TC:20.59mg/L IC:18.75mg/L	TOC:1.839mg/L TC:20.59mg/L IC:18.75mg/L	1.138	1.17	0.2192	1.17	75	0	50	
